DATE,PRODUCT_ID,CHANNEL_ID,REGION,UNITS_SOLD,REVENUE,DISCOUNT_PERCENT,PROMOTION_FLAG,STOCKOUT_FLAG,PRICE
2023-05-21,SKU_013,Flipkart,South,64,164674.56,0.29,0,1,3624
2023-06-19,SKU_006,Distributor,North,53,45850.3,0.18,1,1,1055
2023-06-26,SKU_018,Retail,South,65,177359.0,0.3,0,1,3898
2023-02-22,SKU_006,Flipkart,East,73,339958.81,0.03,0,1,4801
2023-05-27,SKU_048,Retail,West,42,137121.6,0.12,0,1,3710
2023-06-02,SKU_046,Amazon,Central,102,295963.2,0.2,1,1,3627
2023-06-24,SKU_006,D2C,East,43,76430.34999999999,0.05,0,1,1871
2023-06-05,SKU_011,Amazon,West,45,99408.6,0.18,1,1,2694
2023-05-10,SKU_027,Amazon,East,35,40897.5,0.05,1,1,1230
2023-06-21,SKU_035,Retail,East,60,116456.40000000001,0.18,1,0,2367
2023-03-22,SKU_048,Retail,West,44,188424.72,0.26,1,0,5787
2023-01-09,SKU_026,Amazon,Central,48,155196.0,0.25,0,1,4311
2023-04-30,SKU_047,Amazon,South,45,196789.5,0.14,1,1,5085
2023-06-10,SKU_001,D2C,East,45,211612.5,0.01,0,0,4750
2023-04-12,SKU_037,Retail,Central,53,294304.23,0.01,0,0,5609
2023-03-09,SKU_023,Retail,South,40,193627.2,0.13,1,0,5564
2023-01-08,SKU_013,D2C,East,41,52491.479999999996,0.06,0,0,1362
2023-06-01,SKU_036,Flipkart,South,71,149477.72,0.27,1,0,2884
2023-05-12,SKU_025,Retail,South,44,137207.84,0.26,1,0,4214
2023-02-18,SKU_028,Amazon,North,57,224988.12,0.26,0,0,5334
2023-03-09,SKU_002,D2C,Central,32,26703.36,0.28,1,0,1159
2023-03-15,SKU_037,Distributor,North,41,72619.2,0.28,0,1,2460
2023-01-26,SKU_041,Distributor,South,25,94913.0,0.02,1,1,3874
2023-03-04,SKU_017,Retail,North,87,260099.55,0.05,1,0,3147
2023-03-27,SKU_015,D2C,West,77,203560.28,0.14,1,0,3074
2023-01-16,SKU_022,Amazon,Central,61,120165.12,0.24,0,0,2592
2023-03-17,SKU_014,Distributor,East,93,112768.08,0.08,0,0,1318
2023-04-15,SKU_037,D2C,North,65,200660.19999999998,0.29,1,0,4348
2023-01-14,SKU_036,Retail,East,46,162723.16,0.17,1,0,4262
2023-02-07,SKU_016,Distributor,East,57,199314.75,0.29,0,1,4925
2023-05-05,SKU_046,Retail,West,77,377766.62000000005,0.18,1,0,5983
2023-05-29,SKU_033,Amazon,Central,32,87143.36,0.17,0,1,3281
2023-02-19,SKU_026,Retail,East,26,76759.28,0.08,0,1,3209
2023-03-10,SKU_005,Flipkart,Central,58,117049.79999999999,0.07,1,0,2170
2023-05-08,SKU_006,Distributor,East,38,140001.88,0.18,1,1,4493
2023-04-15,SKU_045,Retail,East,4,11828.6,0.15,0,0,3479
2023-05-30,SKU_045,Distributor,Central,25,39445.0,0.3,1,1,2254
2023-03-03,SKU_017,D2C,North,43,59257.44,0.13,1,0,1584
2023-04-24,SKU_043,Amazon,West,50,177120.0,0.04,1,1,3690
2023-05-20,SKU_043,Retail,South,51,220059.9,0.05,0,1,4542
2023-05-14,SKU_041,D2C,South,90,156202.2,0.23,0,1,2254
2023-05-13,SKU_013,D2C,West,45,170853.30000000002,0.21,1,1,4806
2023-01-24,SKU_029,Distributor,East,55,178324.85,0.11,0,0,3643
2023-04-29,SKU_018,D2C,North,17,35156.85,0.15,1,0,2433
2023-02-23,SKU_029,Flipkart,South,49,82552.26,0.14,1,1,1959
2023-04-15,SKU_026,Distributor,South,56,83182.96,0.11,0,1,1669
2023-02-28,SKU_009,Distributor,North,22,105780.18,0.17,0,1,5793
2023-03-28,SKU_024,Distributor,Central,31,91977.0,0.25,1,1,3956
2023-05-13,SKU_015,Distributor,Central,59,205603.19999999998,0.28,1,1,4840
2023-02-11,SKU_036,Amazon,Central,39,64546.56,0.04,0,1,1724
2023-01-26,SKU_050,Flipkart,East,47,60615.9,0.1,1,1,1433
2023-01-13,SKU_027,Distributor,North,60,137520.0,0.2,1,1,2865
2023-03-26,SKU_030,Distributor,East,90,211878.0,0.21,0,1,2980
2023-06-24,SKU_044,Amazon,Central,45,87588.0,0.2,1,1,2433
2023-06-14,SKU_024,Amazon,West,85,165308.0,0.15,0,0,2288
2023-01-05,SKU_044,Distributor,West,10,29688.8,0.26,0,1,4012
2023-03-04,SKU_040,Distributor,East,52,99803.59999999999,0.15,1,0,2258
2023-02-18,SKU_021,Retail,Central,43,166564.80000000002,0.2,1,0,4842
2023-02-20,SKU_018,Distributor,East,39,104376.48,0.14,1,1,3112
2023-03-18,SKU_021,Distributor,Central,63,184766.4,0.06,1,0,3120
2023-02-24,SKU_042,Retail,West,45,53233.2,0.07,0,0,1272
2023-01-11,SKU_013,Amazon,North,9,36703.799999999996,0.16,0,1,4855
2023-04-17,SKU_042,D2C,West,18,55961.82,0.07,0,0,3343
2023-01-08,SKU_046,Amazon,West,64,61459.84,0.17,0,0,1157
2023-03-26,SKU_028,Distributor,East,17,52728.39,0.01,1,0,3133
2023-01-20,SKU_040,Distributor,East,64,246144.0,0.0,1,1,3846
2023-05-17,SKU_006,D2C,East,52,113530.56,0.12,0,0,2481
2023-04-25,SKU_027,Distributor,South,46,125472.36,0.22,0,1,3497
2023-04-13,SKU_019,D2C,South,48,155787.84,0.22,0,0,4161
2023-01-05,SKU_012,Flipkart,North,60,138846.0,0.27,0,1,3170
2023-02-19,SKU_005,Amazon,North,26,102617.84000000001,0.21,1,1,4996
2023-05-27,SKU_032,Distributor,West,50,44362.0,0.18,0,1,1082
2023-04-22,SKU_003,Distributor,North,27,99895.68,0.06,0,1,3936
2023-01-20,SKU_046,D2C,South,53,45749.600000000006,0.2,0,0,1079
2023-03-04,SKU_016,Retail,East,62,110555.29999999999,0.05,1,0,1877
2023-01-12,SKU_011,Flipkart,East,53,243897.52000000002,0.08,0,1,5002
2023-02-18,SKU_032,Distributor,East,62,288059.44,0.18,1,1,5666
2023-01-23,SKU_048,Retail,Central,35,110959.45000000001,0.21,1,1,4013
2023-06-18,SKU_049,Amazon,East,48,44556.96,0.11,1,0,1043
2023-04-02,SKU_015,Distributor,Central,45,178110.9,0.01,1,1,3998
2023-06-21,SKU_004,Retail,South,43,87609.06,0.23,0,0,2646
2023-05-31,SKU_005,Retail,East,33,107838.72,0.08,0,1,3552
2023-03-08,SKU_022,Retail,North,41,190542.17,0.09,0,0,5107
2023-05-31,SKU_041,D2C,Central,27,108502.2,0.29,1,0,5660
2023-03-07,SKU_046,Flipkart,South,16,61070.72,0.26,0,1,5158
2023-02-12,SKU_043,Distributor,North,35,104865.59999999999,0.04,0,1,3121
2023-06-04,SKU_037,Distributor,North,62,366929.64,0.01,0,1,5978
2023-06-17,SKU_032,Retail,Central,54,212139.0,0.25,1,0,5238
2023-06-16,SKU_029,Retail,South,24,34838.4,0.05,0,0,1528
2023-03-10,SKU_001,Retail,Central,41,199481.4,0.15,0,1,5724
2023-06-28,SKU_014,D2C,Central,63,225924.3,0.06,0,1,3815
2023-05-21,SKU_038,Distributor,North,41,149788.58,0.26,0,0,4937
2023-06-25,SKU_013,Amazon,East,21,20667.15,0.19,0,1,1215
2023-04-28,SKU_036,Flipkart,South,95,214593.6,0.22,1,0,2896
2023-04-06,SKU_009,Distributor,West,46,90995.36,0.21,0,0,2504
2023-05-27,SKU_025,Flipkart,South,26,50000.86,0.17,1,1,2317
2023-04-05,SKU_013,D2C,East,53,195546.15000000002,0.19,0,0,4555
2023-02-24,SKU_049,Retail,North,48,98985.59999999999,0.16,1,0,2455
2023-03-05,SKU_015,Distributor,North,19,61251.060000000005,0.22,0,1,4133
2023-06-26,SKU_024,Amazon,East,51,127627.49999999999,0.3,1,1,3575
2023-04-09,SKU_031,Amazon,West,69,96860.81999999999,0.26,1,1,1897
2023-05-01,SKU_009,D2C,South,45,190927.8,0.16,1,1,5051
2023-06-27,SKU_040,Retail,East,8,27290.88,0.08,1,1,3708
2023-03-15,SKU_026,Amazon,East,56,76591.2,0.03,0,0,1410
2023-04-18,SKU_025,Amazon,North,62,294389.64,0.19,1,0,5862
2023-06-07,SKU_039,Retail,South,38,77246.4,0.12,0,1,2310
2023-04-05,SKU_002,Amazon,West,38,113969.6,0.08,1,1,3260
2023-03-14,SKU_002,Retail,North,95,251532.44999999998,0.27,1,0,3627
2023-06-23,SKU_016,Flipkart,Central,36,123400.8,0.13,1,1,3940
2023-03-30,SKU_041,Amazon,South,27,42003.36,0.16,1,1,1852
2023-05-30,SKU_008,Distributor,East,50,83763.0,0.18,0,0,2043
2023-01-04,SKU_011,Retail,Central,61,236805.66,0.09,1,0,4266
2023-03-27,SKU_026,Amazon,South,60,255189.0,0.05,0,0,4477
2023-05-02,SKU_036,D2C,East,0,0.0,0.14,0,0,4509
2023-06-22,SKU_002,Retail,Central,36,167339.52,0.04,0,0,4842
2023-06-29,SKU_006,D2C,East,73,403049.79,0.01,0,1,5577
2023-06-17,SKU_016,Retail,West,56,114800.00000000001,0.18,1,0,2500
2023-05-22,SKU_005,D2C,West,25,71834.0,0.02,0,0,2932
2023-02-03,SKU_003,Retail,East,74,163003.5,0.01,1,1,2225
2023-04-25,SKU_004,Amazon,South,69,102732.72,0.26,1,1,2012
2023-04-23,SKU_033,Retail,North,44,79143.68,0.27,1,1,2464
2023-04-23,SKU_026,D2C,North,67,123363.75,0.25,1,1,2455
2023-01-23,SKU_004,Flipkart,South,89,374294.83999999997,0.06,0,0,4474
2023-02-15,SKU_030,D2C,West,28,76305.6,0.1,1,1,3028
2023-04-28,SKU_046,Amazon,West,61,336085.6,0.03,1,1,5680
2023-05-22,SKU_013,Distributor,West,89,93530.09999999999,0.07,1,1,1130
2023-02-26,SKU_026,Flipkart,East,63,117085.5,0.25,1,0,2478
2023-06-23,SKU_029,Flipkart,South,34,70800.23999999999,0.16,0,1,2479
2023-05-16,SKU_028,D2C,East,54,70956.0,0.25,1,1,1752
2023-03-08,SKU_037,D2C,South,77,135909.62,0.29,1,0,2486
2023-05-17,SKU_011,Amazon,West,29,71118.44,0.26,0,1,3314
2023-04-22,SKU_002,Retail,West,49,160616.61,0.01,1,0,3311
2023-03-10,SKU_046,D2C,East,45,75334.05,0.11,0,0,1881
2023-04-24,SKU_022,D2C,Central,37,148898.36,0.29,0,0,5668
2023-01-17,SKU_039,Distributor,West,54,221219.09999999998,0.07,0,0,4405
2023-03-06,SKU_024,Flipkart,North,47,146469.38999999998,0.27,0,1,4269
2023-02-08,SKU_030,Amazon,South,62,100038.24,0.19,0,1,1992
2023-05-15,SKU_043,Retail,North,72,230752.80000000002,0.1,0,1,3561
2023-06-29,SKU_026,Amazon,East,24,84292.56,0.13,1,0,4037
2023-04-30,SKU_012,Retail,South,51,212094.72,0.28,1,0,5776
2023-04-06,SKU_014,Amazon,West,48,168084.96,0.17,0,0,4219
2023-03-21,SKU_047,Distributor,Central,54,68753.87999999999,0.17,1,0,1534
2023-01-03,SKU_007,D2C,North,49,250166.07,0.01,0,0,5157
2023-05-26,SKU_022,Distributor,South,30,45709.8,0.26,1,1,2059
2023-01-27,SKU_027,D2C,West,79,209145.38999999998,0.13,1,0,3043
2023-06-20,SKU_016,Amazon,South,87,275292.36,0.16,0,1,3767
2023-04-25,SKU_049,Amazon,East,60,214156.80000000002,0.22,0,0,4576
2023-03-31,SKU_010,Retail,East,61,141859.16,0.06,0,0,2474
2023-03-03,SKU_015,D2C,West,52,138279.96000000002,0.19,0,1,3283
2023-02-06,SKU_021,D2C,South,69,193528.44,0.02,0,1,2862
2023-01-20,SKU_037,Distributor,East,1,2313.3399999999997,0.06,0,1,2461
2023-05-11,SKU_003,Amazon,South,49,114851.1,0.22,0,0,3005
2023-01-08,SKU_033,Amazon,East,38,87288.28,0.14,1,0,2671
2023-01-08,SKU_036,Distributor,South,52,180282.96,0.01,1,0,3502
2023-04-28,SKU_009,Flipkart,West,71,237516.30000000002,0.19,1,1,4130
2023-06-09,SKU_023,Amazon,South,50,256944.0,0.04,0,1,5353
2023-05-16,SKU_034,Distributor,Central,42,62764.8,0.2,1,0,1868
2023-02-20,SKU_024,Flipkart,West,21,60700.50000000001,0.18,1,0,3525
2023-01-27,SKU_019,Distributor,North,47,54246.93,0.21,0,0,1461
2023-01-07,SKU_040,Distributor,North,63,190411.2,0.2,0,0,3778
2023-06-09,SKU_014,Flipkart,South,33,142188.75,0.25,0,0,5745
2023-01-28,SKU_010,Flipkart,West,9,8402.4,0.2,1,1,1167
2023-05-20,SKU_034,D2C,East,95,453596.5,0.05,0,1,5026
2023-02-09,SKU_044,Amazon,West,56,233144.8,0.15,0,1,4898
2023-06-09,SKU_012,Amazon,West,45,239393.7,0.09,1,1,5846
2023-03-18,SKU_046,Flipkart,South,77,66487.19,0.21,0,1,1093
2023-04-07,SKU_025,D2C,West,52,176042.88,0.28,1,0,4702
2023-02-10,SKU_039,Flipkart,East,76,136746.8,0.05,0,0,1894
2023-04-15,SKU_023,Flipkart,East,74,290825.92,0.12,1,1,4466
2023-03-13,SKU_043,D2C,North,24,90936.0,0.1,1,0,4210
2023-03-20,SKU_007,Flipkart,South,59,66406.86,0.26,0,1,1521
2023-01-06,SKU_009,Amazon,East,84,263382.84,0.19,0,0,3871
2023-05-18,SKU_024,Distributor,Central,30,62323.799999999996,0.29,1,0,2926
2023-06-17,SKU_008,Amazon,North,30,24864.0,0.3,0,1,1184
2023-04-28,SKU_037,Amazon,Central,33,67001.22,0.22,1,1,2603
2023-01-13,SKU_025,Distributor,North,67,283369.8,0.16,0,0,5035
2023-05-07,SKU_020,Retail,Central,55,243104.4,0.16,0,1,5262
2023-06-24,SKU_015,Amazon,East,11,15290.44,0.24,0,0,1829
2023-04-02,SKU_014,Distributor,Central,56,59987.200000000004,0.2,1,1,1339
2023-06-07,SKU_022,Retail,North,44,89912.23999999999,0.17,1,0,2462
2023-05-11,SKU_012,Distributor,Central,47,223205.34999999998,0.05,1,1,4999
2023-01-03,SKU_048,D2C,West,33,47719.98,0.23,0,0,1878
2023-04-25,SKU_041,Distributor,West,56,88598.72,0.26,1,1,2138
2023-03-30,SKU_028,Flipkart,West,71,192875.75999999998,0.16,1,0,3234
2023-02-13,SKU_026,Flipkart,East,37,68395.24,0.26,1,0,2498
2023-01-13,SKU_035,Distributor,South,16,44372.159999999996,0.07,0,0,2982
2023-01-02,SKU_029,Amazon,Central,43,74204.24,0.12,0,0,1961
2023-03-23,SKU_003,Distributor,Central,65,129305.8,0.18,0,0,2426
2023-04-24,SKU_016,Retail,Central,41,172345.13999999998,0.01,1,1,4246
2023-02-18,SKU_003,Flipkart,North,20,26738.6,0.29,1,1,1883
2023-03-27,SKU_011,Amazon,East,65,309443.55,0.07,0,0,5119
2023-03-13,SKU_036,D2C,South,78,303870.06,0.07,0,1,4189
2023-05-23,SKU_036,Distributor,West,50,51356.0,0.26,1,1,1388
2023-06-24,SKU_001,Amazon,South,17,76867.2,0.04,0,1,4710
2023-04-23,SKU_012,Retail,Central,43,151635.19999999998,0.05,0,0,3712
2023-01-10,SKU_045,Retail,Central,53,143208.12,0.11,1,1,3036
2023-03-20,SKU_041,Amazon,West,33,79772.88,0.18,1,0,2948
2023-02-08,SKU_032,Flipkart,West,61,157549.58000000002,0.11,1,0,2902
2023-03-03,SKU_025,Retail,East,31,133647.2,0.2,1,0,5389
2023-03-06,SKU_028,Amazon,North,50,199616.5,0.29,1,0,5623
2023-04-18,SKU_004,D2C,West,45,236664.0,0.05,1,0,5536
2023-02-05,SKU_019,Flipkart,West,62,123107.2,0.27,0,0,2720
2023-02-09,SKU_008,Amazon,North,49,116150.58,0.22,1,1,3039
2023-05-04,SKU_021,Retail,West,46,130459.68,0.28,1,1,3939
2023-01-28,SKU_039,D2C,North,33,67314.72,0.12,1,0,2318
2023-06-29,SKU_011,Amazon,West,50,250184.0,0.12,0,0,5686
2023-01-20,SKU_020,Amazon,South,44,191000.47999999998,0.06,1,0,4618
2023-03-02,SKU_032,Flipkart,Central,32,70091.84,0.17,1,1,2639
2023-02-15,SKU_007,D2C,East,53,118993.48000000001,0.18,1,0,2738
2023-02-28,SKU_032,Distributor,West,57,282587.76,0.09,0,0,5448
2023-05-30,SKU_040,Retail,North,43,84675.59999999999,0.28,0,0,2735
2023-05-23,SKU_037,Amazon,West,68,302661.2,0.06,1,1,4735
2023-05-28,SKU_025,D2C,South,55,269588.0,0.12,1,1,5570
2023-05-15,SKU_041,Amazon,Central,24,113095.43999999999,0.07,0,0,5067
2023-03-20,SKU_010,Distributor,Central,76,353455.48000000004,0.21,1,0,5887
2023-06-15,SKU_027,Amazon,East,65,142912.9,0.06,1,0,2339
2023-06-25,SKU_028,Retail,Central,70,181981.80000000002,0.22,1,1,3333
2023-06-03,SKU_024,D2C,South,58,72203.04,0.16,0,1,1482
2023-01-10,SKU_006,Distributor,South,3,5190.3,0.21,1,1,2190
2023-03-05,SKU_021,Distributor,North,71,121135.23,0.29,1,1,2403
2023-01-15,SKU_045,Distributor,North,51,153742.05,0.01,1,0,3045
2023-04-04,SKU_005,Flipkart,North,57,129717.18,0.06,1,0,2421
2023-05-07,SKU_036,Amazon,South,60,286399.8,0.17,1,1,5751
2023-05-14,SKU_035,Flipkart,West,88,107205.12,0.28,0,1,1692
2023-03-27,SKU_039,Retail,Central,39,151232.63999999998,0.27,1,1,5312
2023-05-29,SKU_023,D2C,West,39,107083.86,0.06,1,1,2921
2023-03-31,SKU_003,Flipkart,North,32,79968.0,0.25,1,1,3332
2023-05-20,SKU_033,Distributor,North,28,38725.68,0.11,1,1,1554
2023-01-23,SKU_036,Distributor,Central,28,75517.4,0.05,1,0,2839
2023-02-02,SKU_045,Flipkart,Central,12,57130.2,0.15,0,1,5601
2023-04-04,SKU_013,D2C,West,58,259575.52,0.14,1,0,5204
2023-03-26,SKU_015,Retail,West,89,449029.92000000004,0.08,0,1,5484
2023-06-08,SKU_008,D2C,Central,91,355368.64999999997,0.17,0,0,4705
2023-03-16,SKU_024,Distributor,East,32,158548.8,0.15,1,0,5829
2023-02-14,SKU_006,Retail,East,44,124953.84000000001,0.19,1,0,3506
2023-01-02,SKU_026,Retail,North,74,279798.44,0.03,1,1,3898
2023-01-16,SKU_032,Retail,North,58,152966.88,0.01,1,0,2664
2023-04-13,SKU_014,Flipkart,East,52,256200.88,0.14,0,0,5729
2023-04-05,SKU_043,Distributor,West,44,122821.59999999999,0.15,0,0,3284
2023-05-07,SKU_004,Flipkart,North,73,401026.23,0.07,1,1,5907
2023-05-11,SKU_001,Retail,Central,28,46052.16,0.23,1,1,2136
2023-04-01,SKU_005,Retail,Central,59,169164.21,0.07,0,1,3083
2023-02-07,SKU_042,Retail,West,56,187220.88,0.01,0,1,3377
2023-04-29,SKU_002,Amazon,East,50,157432.0,0.12,0,0,3578
2023-06-16,SKU_018,Flipkart,West,65,171795.0,0.25,0,1,3524
2023-02-22,SKU_032,Retail,South,50,260917.5,0.05,1,0,5493
2023-04-21,SKU_040,Retail,North,39,46989.93,0.29,0,0,1697
2023-05-21,SKU_036,Retail,South,51,143345.7,0.1,0,1,3123
2023-04-20,SKU_013,Distributor,South,18,51975.0,0.25,1,1,3850
2023-05-30,SKU_024,Distributor,South,62,118471.46,0.11,1,1,2147
2023-04-11,SKU_002,Amazon,North,67,253785.94999999998,0.03,0,1,3905
2023-05-27,SKU_003,Distributor,South,36,114597.0,0.15,0,1,3745
2023-05-11,SKU_012,Retail,West,32,126504.0,0.25,0,0,5271
2023-01-19,SKU_013,D2C,East,37,35076.0,0.2,1,1,1185
2023-04-13,SKU_041,Retail,East,48,100249.44,0.27,1,1,2861
2023-02-17,SKU_012,Flipkart,West,54,199687.68,0.28,1,0,5136
2023-02-21,SKU_009,Retail,South,82,300707.12,0.02,0,1,3742
2023-03-14,SKU_043,D2C,South,79,237616.2,0.1,0,0,3342
2023-05-05,SKU_037,D2C,South,66,198396.0,0.28,1,0,4175
2023-01-22,SKU_023,Distributor,Central,52,57948.799999999996,0.3,1,1,1592
2023-02-17,SKU_005,Distributor,West,31,116169.40000000001,0.18,1,1,4570
2023-01-27,SKU_032,Amazon,North,83,158624.62,0.27,0,0,2618
2023-05-20,SKU_001,Amazon,North,45,116951.4,0.14,0,0,3022
2023-03-01,SKU_030,D2C,North,55,122156.1,0.19,1,0,2742
2023-04-06,SKU_037,D2C,East,62,104904.0,0.1,1,0,1880
2023-04-21,SKU_023,Retail,North,51,241796.1,0.09,1,1,5210
2023-05-22,SKU_030,Distributor,East,73,110097.14,0.27,0,1,2066
2023-04-15,SKU_026,Flipkart,South,59,72257.3,0.26,0,1,1655
2023-02-19,SKU_005,D2C,South,69,230041.86000000002,0.11,1,1,3746
2023-03-20,SKU_005,D2C,North,58,233173.91999999998,0.16,0,0,4786
2023-03-03,SKU_020,Flipkart,North,49,244159.16,0.14,1,0,5794
2023-06-20,SKU_042,Distributor,Central,51,130050.0,0.25,0,0,3400
2023-05-09,SKU_025,Retail,West,48,108207.35999999999,0.07,1,0,2424
2023-06-16,SKU_024,Retail,North,24,109554.0,0.05,0,1,4805
2023-02-24,SKU_021,Retail,North,29,96535.20000000001,0.2,1,0,4161
2023-06-22,SKU_041,Flipkart,West,64,331662.07999999996,0.06,1,0,5513
2023-04-20,SKU_019,Amazon,West,24,28753.92,0.28,1,0,1664
2023-01-19,SKU_035,Amazon,West,41,164967.6,0.16,0,1,4790
2023-01-04,SKU_043,Retail,South,28,30366.0,0.1,1,1,1205
2023-02-13,SKU_012,Flipkart,North,40,111488.40000000001,0.19,0,0,3441
2023-03-06,SKU_046,Amazon,West,46,78372.95999999999,0.07,0,1,1832
2023-01-02,SKU_014,Retail,Central,41,141149.88,0.27,1,0,4716
2023-05-01,SKU_018,Flipkart,South,21,96153.54,0.06,1,1,4871
2023-04-28,SKU_019,Distributor,South,46,225081.22,0.09,1,0,5377
2023-02-19,SKU_008,Distributor,North,30,57069.6,0.14,0,1,2212
2023-04-20,SKU_023,Flipkart,North,37,77850.22,0.02,0,1,2147
2023-01-03,SKU_036,Amazon,Central,64,134552.96,0.17,0,1,2533
2023-01-04,SKU_019,Amazon,South,69,205767.66,0.02,1,0,3043
2023-02-10,SKU_005,Distributor,Central,23,125922.23999999999,0.04,1,1,5703
2023-02-24,SKU_033,Retail,West,81,356864.94,0.03,0,1,4542
2023-02-11,SKU_041,Amazon,Central,39,106975.05,0.15,0,0,3227
2023-03-20,SKU_044,Distributor,Central,37,133246.62,0.19,1,0,4446
2023-04-03,SKU_002,Flipkart,West,32,147381.12,0.19,0,0,5686
2023-03-23,SKU_050,Amazon,Central,51,112258.65,0.05,1,1,2317
2023-02-25,SKU_046,Retail,Central,89,333672.57,0.01,1,1,3787
2023-05-06,SKU_027,Flipkart,Central,19,74746.0,0.0,1,0,3934
2023-03-04,SKU_050,Flipkart,East,8,31505.760000000002,0.19,1,1,4862
2023-06-21,SKU_035,Flipkart,North,55,222622.4,0.09,0,0,4448
2023-01-13,SKU_024,D2C,West,61,213765.96,0.13,0,0,4028
2023-02-13,SKU_031,D2C,North,51,210970.68,0.24,1,1,5443
2023-02-08,SKU_022,D2C,South,61,123509.75,0.09,1,0,2225
2023-03-14,SKU_002,Flipkart,East,27,47116.35,0.15,0,0,2053
2023-01-26,SKU_022,D2C,North,31,145777.5,0.05,1,1,4950
2023-02-28,SKU_001,Retail,West,52,211348.80000000002,0.1,0,1,4516
2023-06-03,SKU_007,Distributor,North,85,262220.75,0.21,1,1,3905
2023-05-10,SKU_006,Retail,Central,61,213110.82,0.22,1,1,4479
2023-01-16,SKU_019,Flipkart,North,62,170353.68,0.16,0,0,3271
2023-06-10,SKU_003,Amazon,Central,28,109280.64,0.06,1,0,4152
2023-01-23,SKU_022,Retail,North,58,225232.56,0.16,0,1,4623
2023-06-29,SKU_001,Amazon,East,26,101048.21999999999,0.07,0,1,4179
2023-02-11,SKU_019,Amazon,West,85,258267.4,0.26,1,1,4106
2023-06-17,SKU_045,Retail,North,29,114647.15,0.15,0,1,4651
2023-01-20,SKU_017,D2C,South,34,90624.95999999999,0.28,0,0,3702
2023-05-18,SKU_006,Flipkart,East,20,56891.600000000006,0.18,0,1,3469
2023-01-03,SKU_049,Distributor,Central,51,58847.880000000005,0.09,0,0,1268
2023-06-30,SKU_009,Retail,West,50,64698.5,0.17,1,0,1559
2023-04-06,SKU_042,Distributor,East,80,65111.200000000004,0.23,0,1,1057
2023-04-28,SKU_024,Flipkart,East,65,98484.09999999999,0.03,0,0,1562
2023-02-23,SKU_018,Flipkart,South,34,70994.04000000001,0.22,1,1,2677
2023-06-19,SKU_039,Amazon,North,67,222239.0,0.0,1,0,3317
2023-03-29,SKU_030,Amazon,South,25,112242.0,0.22,0,1,5756
2023-01-30,SKU_035,Retail,West,35,117609.8,0.23,1,1,4364
2023-06-14,SKU_034,D2C,East,52,45995.04,0.22,0,1,1134
2023-01-27,SKU_040,Retail,South,27,118660.68000000001,0.08,1,0,4777
2023-03-27,SKU_007,Flipkart,North,71,204612.06,0.14,1,1,3351
2023-05-09,SKU_025,D2C,North,95,436785.3,0.11,0,0,5166
2023-03-24,SKU_047,Flipkart,West,44,67507.44,0.09,0,0,1686
2023-05-01,SKU_034,D2C,North,36,151119.0,0.25,0,0,5597
2023-06-19,SKU_044,Distributor,Central,47,196192.09999999998,0.05,1,0,4394
2023-05-31,SKU_016,Retail,North,38,105700.79999999999,0.05,1,1,2928
2023-05-20,SKU_037,Flipkart,South,55,236627.6,0.12,0,0,4889
2023-05-19,SKU_018,Amazon,East,23,59485.82,0.11,1,0,2906
2023-02-28,SKU_038,Retail,South,56,188737.91999999998,0.07,0,0,3624
2023-05-16,SKU_047,Flipkart,West,88,275073.92000000004,0.18,1,0,3812
2023-05-04,SKU_009,Retail,Central,9,14952.599999999999,0.29,1,1,2340
2023-04-20,SKU_043,D2C,South,26,47927.880000000005,0.23,1,1,2394
2023-06-28,SKU_040,Distributor,North,41,59439.75,0.25,1,1,1933
2023-06-09,SKU_042,Flipkart,West,60,273054.0,0.15,1,0,5354
2023-02-18,SKU_040,D2C,West,67,76884.51,0.13,0,0,1319
2023-03-09,SKU_004,Retail,South,66,281801.52,0.22,1,1,5474
2023-05-24,SKU_036,Flipkart,Central,16,52147.2,0.16,1,1,3880
2023-06-09,SKU_040,Amazon,East,36,115007.04,0.28,0,1,4437
2023-02-14,SKU_050,Distributor,South,31,35053.560000000005,0.19,1,1,1396
2023-02-08,SKU_021,Flipkart,Central,48,212803.2,0.1,0,1,4926
2023-03-07,SKU_013,Flipkart,North,50,195624.0,0.01,0,0,3952
2023-02-03,SKU_048,D2C,Central,22,63974.899999999994,0.05,1,1,3061
2023-05-23,SKU_031,Retail,South,41,150613.5,0.07,0,1,3950
2023-02-22,SKU_031,Retail,Central,61,265179.2,0.2,1,1,5434
2023-03-04,SKU_038,D2C,East,37,134847.61,0.17,0,0,4391
2023-01-31,SKU_011,Distributor,North,45,93291.75,0.15,0,0,2439
2023-02-07,SKU_006,D2C,Central,83,100374.39,0.19,0,0,1493
2023-06-26,SKU_045,Amazon,East,89,390580.95,0.15,0,0,5163
2023-05-04,SKU_010,Amazon,South,6,11988.0,0.28,1,1,2775
2023-04-16,SKU_005,D2C,East,52,78848.64,0.19,0,0,1872
2023-02-17,SKU_007,Distributor,East,108,242902.80000000002,0.1,0,0,2499
2023-01-09,SKU_007,Distributor,South,59,99866.34999999999,0.03,0,0,1745
2023-01-06,SKU_005,Amazon,South,50,73161.0,0.01,0,0,1478
2023-01-06,SKU_009,Amazon,East,76,259851.6,0.1,1,0,3799
2023-02-28,SKU_047,Flipkart,East,54,174196.44,0.14,1,0,3751
